Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time,Status,Reason
./repos/c/s2n-tls/build/bin/s2n_tls13_pq_handshake_test,547879.0,1.0,6698.0,6622.0,973643.0,145.36324275903254,1.0,0.0,0.9879223263856955,0.0120776736143042,6720472.0,1.5479447841644287,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_parse_record_type_test,14258497.0,1.0,6702.0,6702.0,1845783.0,275.4077887197851,1.0,0.0,0.9995301853132228,0.0004698146867772,6722280.0,2.456697940826416,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_new_session_ticket_test,547366.0,1.0,6691.0,6622.0,972627.0,145.36347332237332,1.0,0.0,0.9879236251865782,0.0120763748134217,6717008.0,2.352487325668335,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_keys_test,543439.0,1.0,6609.0,6609.0,935200.0,141.50400968376456,1.0,0.0,0.9879846849729476,0.0120153150270521,6673056.0,1.743075609207153,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_key_schedule_test,8465569.0,1.0,13062.0,13062.0,11508745.0,881.085974582759,1.0,0.0,0.9984594211022982,0.0015405788977017,6701896.0,2.866260528564453,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_key_schedule_rfc8448_test,647541.0,1.0,6722.0,6722.0,1210853.0,180.1328473668551,1.0,0.0,0.9897258441941544,0.0102741558058456,6702008.0,1.661304235458374,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_hybrid_shared_secret_test,27565143.0,1.0,174573.0,174573.0,8037162.0,46.03897509924215,1.0,0.0,0.9937067488362172,0.0062932511637826,6750952.0,6.074076652526856,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_test,799449.0,1.0,8670.0,8622.0,1226570.0,141.47289504036908,1.0,0.0,0.9892713820613052,0.0107286179386946,6769160.0,2.769158840179444,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_state_machine_test,5081261.0,1.0,6878.0,6878.0,1705137.0,247.9117476010468,1.0,0.0,0.9986482287531846,0.0013517712468153,6801800.0,2.1265735626220703,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_handshake_early_data_test,675039.0,1.0,7085.0,7085.0,1124743.0,158.74989414255467,1.0,0.0,0.9896133254364308,0.010386674563569,6719504.0,3.35969352722168,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_compute_shared_secret_test,535258.0,1.0,6598.0,6598.0,905195.0,137.19233100939678,1.0,0.0,0.987823333136479,0.0121766668635209,6706392.0,1.4656867980957031,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_client_finished_test,693513.0,1.0,6753.0,6753.0,1273711.0,188.61409743817563,1.0,0.0,0.9903565216646246,0.0096434783353754,6705904.0,1.6277015209197998,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_verify_test,537131.0,1.0,6639.0,6609.0,909314.0,136.96550685344178,1.0,0.0,0.9877907939018334,0.0122092060981665,6747520.0,1.6730172634124756,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_request_test,568919.0,1.0,6645.0,6645.0,1026631.0,154.49676448457487,1.0,0.0,0.98845480259363,0.01154519740637,6689480.0,1.5819122791290283,True,
./repos/c/s2n-tls/build/bin/s2n_tls13_cert_request_extensions_test,552987.0,1.0,6621.0,6621.0,965677.0,145.85062679353572,1.0,0.0,0.9881685036668524,0.0118314963331474,6677168.0,1.6066570281982422,True,
