Executable,Stack Allocs,Stack Inspector Runs,Heap Allocs,Heap Frees,Summary Bytes Allocated,Average Bytes Per Allocation,Valgrind Runs,Valgrind Error Summary,Stack Allocs Fraction,Heap Allocs Fraction,Executable Size,Elapsed Time
./repos/c/s2n-tls/build/bin/s2n_client_empty_cert_test,17953,1,522418,522418,18384160,35.190517937743337,1,0,0.033223470541535349,0.9667765294584646,1336064,6.998001575469971
./repos/c/s2n-tls/build/bin/s2n_client_early_data_indication_test,155534,1,266134,266134,10251448,38.519873447210806,1,0,0.36885416963108419,0.63114583036891581,1414432,5.975900650024414
./repos/c/s2n-tls/build/bin/s2n_client_finished_test,26583,1,136883,136883,5209157,38.055543785568695,1,0,0.16262097316873234,0.83737902683126764,1331920,3.9695920944213867
./repos/c/s2n-tls/build/bin/s2n_client_hello_get_supported_groups_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1388224,3.786360502243042
./repos/c/s2n-tls/build/bin/s2n_client_hello_recv_test,8252,1,393861,372224,13883531,35.249824176549595,1,0,0.020521594676123377,0.97947840532387664,1428616,5.83998441696167
./repos/c/s2n-tls/build/bin/s2n_client_extensions_test,11465,1,393878,383030,13927094,35.358903010576881,1,0,0.028284687289530101,0.97171531271046985,1512848,5.8741254806518555
./repos/c/s2n-tls/build/bin/s2n_client_hello_request_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1421096,3.8989012241363525
./repos/c/s2n-tls/build/bin/s2n_client_hello_retry_test,17099,1,650954,629306,22802963,35.030068176860425,1,0,0.025595274626414373,0.97440472537358558,1631112,9.793424129486084
./repos/c/s2n-tls/build/bin/s2n_client_hello_test,7453,1,136809,136809,5025231,36.73172817577791,1,0,0.051662946583299826,0.94833705341670016,1613464,3.794926404953003
./repos/c/s2n-tls/build/bin/s2n_client_key_share_extension_pq_test,19655,1,136893,136893,5162799,37.71411978698692,1,0,0.12555254618391803,0.87444745381608202,1469656,4.17049503326416
./repos/c/s2n-tls/build/bin/s2n_client_max_frag_len_extension_test,20943,1,779472,779472,27243470,34.95118490465341,1,0,0.026165176814527465,0.97383482318547254,1348344,8.887132406234741
./repos/c/s2n-tls/build/bin/s2n_client_pq_kem_extension_test,38812,1,136973,136973,5404403,39.455973074985579,1,0,0.22079244531672212,0.77920755468327785,1336048,4.618146657943726
./repos/c/s2n-tls/build/bin/s2n_client_key_share_extension_test,104682,1,783896,783896,28516875,36.378390755916598,1,0,0.11780845350661394,0.88219154649338605,1514280,9.587730407714844
./repos/c/s2n-tls/build/bin/s2n_client_record_version_test,24955,1,393885,393885,13978470,35.488708633230509,1,0,0.059581224333874513,0.94041877566612553,1362368,6.1541688442230225
./repos/c/s2n-tls/build/bin/s2n_client_renegotiation_info_extension_test,7453,1,136809,136809,5025231,36.73172817577791,1,0,0.051662946583299826,0.94833705341670016,1373744,3.8575751781463623
./repos/c/s2n-tls/build/bin/s2n_client_sct_list_extension_test,15347,1,522404,522404,18353528,35.132824404101044,1,0,0.028539230982369164,0.97146076901763079,1331952,6.916664123535156
./repos/c/s2n-tls/build/bin/s2n_client_secure_renegotiation_test,31267,1,522421,522421,18446917,35.310443110058749,1,0,0.056470431000852465,0.94352956899914753,1354064,7.11998987197876
./repos/c/s2n-tls/build/bin/s2n_client_server_name_extension_test,34254,1,136940,136940,5337753,38.978771724843,1,0,0.20008878815846351,0.79991121184153646,1356584,3.9662439823150635
./repos/c/s2n-tls/build/bin/s2n_client_session_ticket_extension_test,24032,1,265431,265431,9632628,36.290516179346042,1,0,0.083022700656042392,0.91697729934395755,1352744,5.052615404129028
./repos/c/s2n-tls/build/bin/s2n_client_psk_extension_test,25135,1,265420,265420,9639850,36.319229899781476,1,0,0.086506857565693249,0.91349314243430679,1581640,5.024007320404053
./repos/c/s2n-tls/build/bin/s2n_client_signature_algorithms_extension_test,7539,1,265326,254509,9436981,35.567494327732675,1,0,0.027629047331097795,0.97237095266890217,1336880,4.93918776512146
./repos/c/s2n-tls/build/bin/s2n_client_supported_versions_extension_test,52376,1,265551,254734,9905498,37.301678396993424,1,0,0.16474222069846223,0.83525777930153777,1412312,5.201313257217407
./repos/c/s2n-tls/build/bin/s2n_client_supported_groups_extension_test,62371,1,137082,137082,5682790,41.455406253191519,1,0,0.31271026256812384,0.68728973743187616,1409776,4.047252178192139
./repos/c/s2n-tls/build/bin/s2n_connection_context_test,10958,1,136821,136821,5055388,36.9489186601472,1,0,0.0741512664180973,0.92584873358190267,1323768,3.8375556468963623
./repos/c/s2n-tls/build/bin/s2n_connection_preferences_test,20358,1,265390,265390,9590206,36.136274916161121,1,0,0.07124459313800971,0.92875540686199032,1381128,4.945650339126587
./repos/c/s2n-tls/build/bin/s2n_connection_protocol_versions_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1392304,3.8294782638549805
./repos/c/s2n-tls/build/bin/s2n_connection_serialize_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1429320,3.776697874069214
./repos/c/s2n-tls/build/bin/s2n_config_test,7471,1,136809,136809,5025231,36.73172817577791,1,0,0.051781258663709452,0.94821874133629058,1548544,3.824073314666748
./repos/c/s2n-tls/build/bin/s2n_connection_size_test,7421,1,136808,136808,5024759,36.728546576223614,1,0,0.051452897822213288,0.94854710217778671,1323736,3.847081184387207
./repos/c/s2n-tls/build/bin/s2n_cookie_test,93025,1,137135,137130,6894812,50.27755131804426,1,0,0.40417535627389645,0.59582464372610355,1400680,4.018895864486694
./repos/c/s2n-tls/build/bin/s2n_connection_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1511712,3.8232412338256836
./repos/c/s2n-tls/build/bin/s2n_crl_test,7499,1,136810,136810,5025239,36.731518163876906,1,0,0.051964880915258228,0.94803511908474181,1490760,3.988518476486206
./repos/c/s2n-tls/build/bin/s2n_crypto_test,7450,1,136809,136809,5025231,36.73172817577791,1,0,0.051643225032753592,0.94835677496724646,1367656,3.9567909240722656
./repos/c/s2n-tls/build/bin/s2n_drain_alert_test,9568,1,265342,254510,9483986,35.742498360606312,1,0,0.034804117711250956,0.96519588228874909,1346696,4.955126047134399
./repos/c/s2n-tls/build/bin/s2n_drbg_test,286298126,1,265425,265425,9466149,35.664119807855329,1,0,0.99907376566533401,0.00092623433466596037,1370864,94.7090265750885
